,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
61,ass,gayartistsdude7,1.33e+18,11-11-2020 06:54,1,,,0,i hate my big ass nose but not because it’s ugly just because i can always see the end of it in the corner of my eye it’s annoying
2122,Aroused,micha_york,1.33e+18,10-11-2020 22:59,0,,,1,If your energy and presence alone doesn’t get them aroused they’re not the one for you..
2022,cunt,kinksuki,1.33e+18,11-11-2020 09:35,6,,,1,"that his cock is pushing up against against her cervix and he’s going to rearrange her guts with his ‘two-incher’. katsuki’s breathless, head thrown back as deku pounds away at her abused cunt like it’s his job. like he doesn’t care if she’s broken and breaking under him."
439,boobs,GJastic,1.33e+18,11-11-2020 07:54,1,,,0,did anyone esle wanna breed shaggy when he grew boobs and fat ass or was it just me lol
1776,big butt,lamontj62289777,1.33e+18,11-11-2020 04:53,0,,,1,I would love to pull those pants down and lick that big butt. 😍😋
1329,big butt,timothysykes,1.33e+18,11-11-2020 06:14,187,,,0,"NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPEN, DON’T YOU EVER FORGET THAT!"
92,assbandit,PsyqedelicHobo,1.32e+18,02-11-2020 20:21,1,,,0,NOOOOOOOOOO don't be sad
676,dick beaters,TokyoTee__,1.33e+18,10-11-2020 00:38,0,,,0,Somebody said about time you got them dick beaters done lmfaoooo g dick beaters 🤣💀‼I've always called them dick grippers
161,Balls,DICKTITTIESFUCK,1.33e+18,11-11-2020 07:25,1,,,0,No balls
2197,Aroused,snowflakey24,1.33e+18,10-11-2020 20:32,1,,,1,"Humm! being asked to participate in a truth or dare den I was dare to suck a girl's nipple 😂. I did it tho buh I was so aroused 😭😭 Aroused,CATa_t0nic,1.32626E+18,10-11-2020 20:30,7,,,“You can only break it when it’s aroused! Don’t let the chance slip by!” Aroused,JayTheLion5,1.32626E+18,10-11-2020 20:29,0,,,Idk about you but ita sooo different who you are in bed than who you are period. Like its not the same thing. Don't expect someone to be all like that when they arent aroused ."
455,Breast Job,WilliamNaughto3,1.33e+18,10-11-2020 13:25,2,,,0,that's their job or are they still on the breast parents always respserbe for there child if not don't have them most do more damage to be quite honest
907,ass cowboy,CosmicCorn96,1.33e+18,09-11-2020 20:58,1,,,0,Why does texas look like a big ass cowboy hat?
1438,eat me,Jhornne01,1.33e+18,11-11-2020 10:47,0,,,0,Lol that 2009 champs loss hit the hardest sha. Mom was begging me to eat dinner😭
1294,bitch,kitty2dakat,1.33e+18,11-11-2020 07:26,0,,,0,"you inspired a bitch tonight while you slept. If it were me, I’d wanna know &amp; have it shouted from the rooftops, so, “like to hear it? Here it go...”!🥰"
1020,Bad Fuck,alexiskarshner,1.33e+18,11-11-2020 07:12,0,,,0,I constantly go between “I’m lonely :( I want someone” And “Fuck I am such a bad bitch”
1672,Balls,fameNfortunee,1.33e+18,11-11-2020 07:20,0,,,1,wanna smoke but would rather hold my balls
2238,Aroused,RebeliousPsych,1.33e+18,10-11-2020 19:09,1,,,1,""" . . . !? "" Such accent, Such attitude. This feline was not prepared for the comment nor the gestures. Knowing his place when the canine is around, it’s best to lay low and give in. Flustered and aroused, yet nervous."
1104,Bad Fuck,HOeNE0s,1.33e+18,11-11-2020 06:43,1,,,0,I live in the Philippines BUT IM BAD AT TAGALOG WHAT THE FUCK
1726,Balls,SchwayGoose,1.33e+18,11-11-2020 06:57,0,,,1,Why is she whipping her dad's cock and balls?
1385,cunt,Hyper_Zyle,1.33e+18,11-11-2020 09:14,0,,,0,"Seeing as Brian May is trending, thought I'd mention that I was listening to Queen the other night when I also remembere…"
2130,Aroused,mousepounder,1.33e+18,10-11-2020 22:39,0,,,1,Well....I'm aroused
987,ass,TheIcePirate,1.33e+18,11-11-2020 06:55,0,,,0,🚨 Last chance to #WIN an Xbox SERIES X! 🚨 AND FOLLOW + REPLY WITH #TheFalconeer! Show us your big ass bird! ENTRIES CLOSE…
557,cunt,spitewaves,1.33e+18,11-11-2020 09:42,0,,,0,"you are the only cunt that you saw. what you should have done instead of heckling me is pulled over and fucked the cunt that you are, which you just noticed in the mirror and thought, ""looks good, could fuck it"""
722,Dick for brains,Azeyyyy_,1.32e+18,03-11-2020 11:42,0,,,0,praying for men to grow brains and finally learn that sending dick pics without consent is so disgusting
1295,bitch,fxckmyIife666,1.33e+18,11-11-2020 07:26,0,,,0,hi I’m the dumb bitch who decided to watch pokémon I choose you movie and shit made me cry /: don’t know why I’m always surprised that Pokémon makes me cry
274,big butt,buttcatty,1.33e+18,11-11-2020 06:02,0,,,0,he butt too big for he goddamn cat
2324,Aroused,HolliMaeJohnson,1.33e+18,10-11-2020 16:50,1,,,1,I was actually aroused.
32,ass,julierojas52,1.33e+18,11-11-2020 06:56,0,,,0,My dumb ass put the AC instead of the heater 🥶🤦🏻‍♀️
833,Aroused,_laurenredford,1.33e+18,10-11-2020 14:05,4,,,0,After 100 years delay I finally got the student finance text and I am aroused
70,ass,Yung_Rastafari,1.33e+18,11-11-2020 06:53,0,,,0,These late night food joints are ass
2030,cunt,HyperGlavin,1.33e+18,11-11-2020 09:20,0,,,1,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…
2179,Aroused,WillSmi67377504,1.33e+18,10-11-2020 21:09,1,,,1,I’m scared and aroused
1961,bumblefuck,Ant_F3ltz,1.33e+18,08-11-2020 16:58,0,,,1,"So this bumblefuck is just going to make us pay him to play golf for the next 70 days, right?"
981,ass,SerialK86,1.33e+18,11-11-2020 06:55,0,,,0,"So, this is Makoto, she's tall, and she kicks ass. And I love a girl that can kick ass. 👍"
1072,Bad Fuck,Xicoia_Naty,1.33e+18,11-11-2020 06:54,0,,,0,My hair used to be so long! Why did I have to go and fuck it up so bad ;0; its so short now ;-;
155,Ball licker,ripbucksnort11,1.33e+18,09-11-2020 16:36,0,,,0,Ball licker gotta lick balls huh Steve?
148,Ball licker,DaveJEast,1.33e+18,10-11-2020 03:17,1,,,0,"Ah, a photo of the royal ball licker."
26,ass,AjAnakin,1.33e+18,11-11-2020 06:56,0,,,0,Just gonna sit my June Gemini ass over here. 😳
906,ass cowboy,strappy_papi,1.33e+18,09-11-2020 21:30,1,,,0,"I promise, lol. Ain’t wanna help her no way with this trash ass Dallas cowboy shirt she got on 😭😂"
305,bitch ass,sj_freak,1.33e+18,11-11-2020 06:46,0,,,0,I forgot I haven't blocked that bitch 😂 I muted her username and Twitter decided to show her tweets on my TL. Twitter you ass.
1090,Bad Fuck,robynnh04,1.33e+18,11-11-2020 06:46,0,,,0,"i am so so bad with pronouns sometimes buts it's never ever intentional, sometimes i fuck it up even when i know the correct…"
1762,big butt,xLiiingredx,1.33e+18,11-11-2020 07:14,0,,,1,"I'm like look bae, my butt getting big 🌅🍑"
761,Aroused,Winnipegred,1.33e+18,10-11-2020 22:04,0,,,0,Mr. Cough Drops do you not want there to be no question that your candidate won? My suspicions get aroused w hen people are fearful of investigations. If nothing has happened then you shouldn’t be worried. Biden isn’t and is a lot calmer than you are.
1924,boobs,green_pandora,1.33e+18,11-11-2020 08:04,0,,,1,Love the man boobs!
1761,bitch,DATNIGGAGREASY,1.33e+18,11-11-2020 07:22,0,,,1,I’ll eat booty before I let a bitch spit in my mouth
2439,Aroused,AbisOlayinky,1.33e+18,10-11-2020 12:36,0,,,1,Wawu. Just looking at woman gets you aroused ? Just her face ?
2370,Aroused,ATIChannel,1.33e+18,10-11-2020 14:56,2,,,1,"I don’t remember this scene in Parks &amp; Rex, and knowing the character, it’s probably supposed to be witheringly disappointed, angry, and dismissive, but... Why am I so aroused? (It’s probably because she’s disappointed, angry, and dismissive. I have a type.)"
362,bite me,phantomghost101,1.33e+18,11-11-2020 07:22,0,,,0,‘iF tHE sNakE bItE Me I DOn’T kNOw’
2220,Aroused,MrLloydSpandex,1.33e+18,10-11-2020 19:45,0,,,1,I am somehow both aroused and repulsed
1047,Bad Fuck,SheTooPettyy,1.33e+18,11-11-2020 07:01,0,,,0,Do y’all know this nigga came to my house laid his head on my bed &amp; cried broke 😂😂😂 Mfs wanted me to “ here go 1500 so bad “ 😂 nigga fuck out my face &amp; ask them hoes lol tf
1087,Bad Fuck,anathcma_,1.33e+18,11-11-2020 06:47,1,,,0,FUCK BEING GOOD IM A BAD BITCH IM SICK OF MFS TRYNA TELL ME HOW TO LIVE WHITE HOES HATE UNDER MY PICTURES ON THE GRAM BITCH U BETTER HOPE I NEVER RUN ACROSS UR MAN
1044,Bad Fuck,MKUltra3579,1.33e+18,11-11-2020 07:02,0,,,0,I feel bad for people who didn't live through this over the past couple of hours and now have to decipher exactly what…
2414,Aroused,Redmile_89,1.33e+18,10-11-2020 13:36,0,,,1,Slightly aroused from this 💦
1949,Breast Man,DawnieshaAWN,1.33e+18,11-11-2020 03:13,1,,,1,Just want my own man that I could fall sleep with my breast in his hand 😩is that too much?
57,ass,lessslie89,1.33e+18,11-11-2020 06:54,0,,,0,my temp is really at 102.1 rn and my ass is freezing 🥺
1196,bastard,Kagemartinz,1.33e+18,11-11-2020 07:23,0,,,0,"Don’t go around breaking people’s heart ,don’t be a bastard"
874,ass cowboy,Photon2009,1.33e+18,11-11-2020 00:15,1,,,0,what an ass---- (and I don't mean the cowboy)
204,Balls,Wired_RM,1.33e+18,11-11-2020 07:15,0,,,0,Hex Balls
2274,Aroused,almully,1.33e+18,10-11-2020 18:20,0,,,1,I’m very aroused rn
1017,ass,daiisnblaze,1.33e+18,11-11-2020 06:55,0,,,0,I remember one of my old fake ass friends told me I only look pretty when I wear makeup 😂😂🤣
868,ass cowboy,dylvnjvmes,1.33e+18,11-11-2020 01:14,2,,,0,"• neck gaiters • cargo shorts • any dog that’s a shih tzu mix (especially if they have goopy ass eyes) • long-sleeve dress shirts worn with shorts • any usa or camo apparel • cowboy boots (if you’re not at the hoedown or farm, leave them at home)"
502,brothel,baileyjojosie,1.33e+18,11-11-2020 05:09,1,,,0,"Any job posting that describes the writing job as ""an intellectual brothel"" is my worst nightmare"
2008,cunnilingus,LogosBolo,1.33e+18,11-11-2020 03:53,0,,,1,Fonda Smiles 2 Shit on us Greta’s Senile Extension fanning her backwash long debunked highlights her liberal pro Pedo creepy…
1784,big butt,Blasterino,1.33e+18,11-11-2020 02:23,0,,,1,damn that's a good one. Thanks big butt man
1227,bitch,anaxbeee,1.33e+18,11-11-2020 07:26,0,,,0,I thought a man who couldn’t get his bitch back said something ❄️
1786,big butt,Forcfl2,1.33e+18,11-11-2020 02:06,0,,,1,Woof I just love that big butt🍑🍑
1913,boobies,LadyWTFx,1.33e+18,11-11-2020 05:34,6,,,1,I hope you dream of boobies and ballsacks tonight.
1883,boobies,sugahon3y,1.33e+18,11-11-2020 08:06,0,,,1,at least it's something you and joon have in common .. big boobies &lt;3
172,Balls,davemasontv,1.33e+18,11-11-2020 07:21,0,,,0,This is truly amaze-balls!
1358,boobies,mayaisprivate,1.33e+18,11-11-2020 06:58,0,,,0,if you . ♡ ° ♡ think °. ♡ . + that . ✵ ♡ ✷ ♡ ✧ all b…
767,Aroused,JimFraserz,1.33e+18,10-11-2020 20:47,0,,,0,"The #Peasants Strike Back. After the #revolt, the poll tax was abandoned. Nothing like it was imposed again until the time…"
1737,Balls,BigGordoXXX,1.33e+18,11-11-2020 06:50,1,,,1,I need a pretty ass bitch sucking my balls
827,Aroused,oheyzaz,1.33e+18,10-11-2020 15:45,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?
2450,Aroused,groupchat_bot,1.33e+18,10-11-2020 12:12,0,,,1,Heather gets aroused by charlie's hacket mush
688,Dick for brains,arijitfrens,1.33e+18,10-11-2020 07:09,0,,,0,probably you dont read but PS 5 has games on launch and Xbox SX dont. Now who using his dick and not brains . Relying on BC on a next gen consoles that’s Pathetic. I dont expect Xbots to be technically sound but cerny said Updates for external SSD will come once tested.
2136,Aroused,MrEnderfox,1.33e+18,10-11-2020 22:26,1,,,1,I’m simultaneously Terrified and aroused
1364,boobies,femboyfukase,1.33e+18,11-11-2020 06:36,1,,,0,if i have any tweets about boobies or vagina it was not me lol me n james were both hacked by the same person😂
994,ass,estephanijenner,1.33e+18,11-11-2020 06:55,0,,,0,"I got down ass friends told my friend to go to Hawaii with me, she just bought her ticket 😳😍"
1321,big butt,AndyDal02045409,1.33e+18,11-11-2020 06:21,0,,,0,Omg I'm actually thinking trump is going to do this ... Shit it's looking better and better ❤️❤️ come on big boy get that pe…
101,assfucker,sweary_bot,1.32e+18,06-11-2020 15:11,0,,,0,I think we all know assfucker is a offensive insult? Pardon me!
559,cunt,lakshmideepakg,1.33e+18,11-11-2020 09:41,0,,,0,"N , list - the worst cunt blood kicks by me ."
2180,Aroused,GuernseyJuliet,1.33e+18,10-11-2020 21:07,22,,,1,"#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Murakami, Norwegian Wood 🖌Ikenaga Yasunari 🇯🇵"
2132,Aroused,DaniDoyle11,1.33e+18,10-11-2020 22:37,0,,,1,"Aroused, then?"
2260,Aroused,LukasLukas1112,1.33e+18,10-11-2020 18:36,1,,,1,"I dunno what makes me think that, but you seem a little aroused and excited 😂"
1432,eat me,momogiyeah,1.33e+18,11-11-2020 10:49,0,,,0,"🐻 “Since you’re exercising, that’s good enough for me (to not exercise)” isn’t that the same as saying “I get full by watch…"
1289,bitch,princesspoppinB,1.33e+18,11-11-2020 07:26,1,,,0,"lmfao im #2 and i can definitely agree. ima take the pettiness to the next level. right idea, wrong bitch 😂"
407,boobies,seungize,1.33e+18,11-11-2020 06:06,0,,,0,YOU CAN ALMOST SEE HIM BOOBIES GUYS I CANT
2249,Aroused,FabulousFeder,1.33e+18,10-11-2020 18:57,5,,,1,"Wait, you bestshape when sexually aroused? #CruiseOfStrahd"
1922,boobs,DaGalaticos,1.33e+18,11-11-2020 08:05,0,,,1,I want someone's son on my boobs 😋😋🥺🥺
1379,Chode,supah_canine,1.33e+18,10-11-2020 01:23,0,,,0,here comes kiryu's growing chode
720,Dick for brains,travman9825,1.32e+18,04-11-2020 06:48,0,,,0,unfollowing everyone who posts anything tr*** related because I can only assume you have dick for brains
238,Balls,whoreforzouis,1.33e+18,11-11-2020 07:03,0,,,0,about to go bleach my eye balls
889,ass cowboy,HALNOTOATES,1.33e+18,10-11-2020 02:08,0,,,0,you like my ugly ass jean cowboy hat? and yeah me and deny have the same drive and passion for our dreams and aspirations
2314,Aroused,sexpert_ask,1.33e+18,10-11-2020 17:21,1,,,1,I am 24 years old and I regularly experience wet dreams. What should I do to get rid of them? I masturbate only when I am aroused. What could be causing this?
52,ass,stretchgawdx,1.33e+18,11-11-2020 06:55,0,,,0,random ass queers talking hot but sounds like a shemale i can’t 😂😂😂😂
16,Aroused,mista_en,1.33e+18,11-11-2020 04:12,1,,,0,"Hey, is it weird to get aroused by your boyfriend's hair holes? Asking for a friend."
952,ass,YaBbyGirlAileen,1.33e+18,11-11-2020 06:56,0,,,0,“Why am I like this?” I ask myself this question often 😂🤦🏻‍♀️ who gonna ever wanna deal with my crazy ass?! 😭
1941,boobs,ollieduns,1.33e+18,11-11-2020 07:24,0,,,1,"sexy as fuck, great boobs"
965,ass,naxonaxo9,1.33e+18,11-11-2020 06:56,0,,,0,"Honestly they forget their struggle in learning and do this little rubbish , no wonder they don’t even rate universities over here again because they know getting a job as long as you can lick ass of the ruling gov ur job is secured . Shame"
385,boobies,_mckairnes,1.33e+18,11-11-2020 07:22,1,,,0,"“i have hair, and i have boobies, and that’s why i’m not a lizard”"
1695,Balls,bigdvvddym,1.33e+18,11-11-2020 07:14,1,,,1,"Or 6 inch pumps. play with his balls, dunks *swish*"
1642,Bad Fuck,Jeff_McRoberts,1.33e+18,11-11-2020 05:25,0,,,1,"Yup. And we won’t play dirty like them. We will for a while, then we feel bad and stop. We need to step on the GOP’s necks. Don’t let them up. Don’t do it! Feel guilty for “going low?” Don’t! Fuck them. Crrrrrrunch."
1006,ass,DipBunny0613,1.33e+18,11-11-2020 06:55,0,,,0,"Chanyeol didn't work his ass off as a singer, rapper, producer, songwriter, model, actor, and all the other titles he…"
1574,assclown,HerStoryIs,1.33e+18,11-11-2020 03:15,0,,,1,Too good a song for that assclown
685,dick beaters,LaBourrage,1.32e+18,04-11-2020 00:39,0,,,0,Transcripts. Don't keep putting your dick beaters on me. Period. I don't owe nobody a damn thing 💯
1525,ass,badgirldylan,1.33e+18,11-11-2020 06:55,0,,,1,Beating that nigga ass as he should
982,ass,aiwel9,1.33e+18,11-11-2020 06:55,0,,,0,GIRRRL ....I WANTCHA BODY ...I WANT YABODY CAUSE A THAT BIG OL FAT ASS GUURRL ..GIRL I WANT YA BODDY I WANT YA BODY CA…
1665,Balls,kriskartie,1.33e+18,11-11-2020 07:23,0,,,1,Females definitely get blue balls too
1657,Balls,TheRealPetitee,1.33e+18,11-11-2020 07:25,1,,,1,Let me rub them balls respectfully
2211,Aroused,ThunderKaironos,1.33e+18,10-11-2020 20:06,0,,,1,For some reason she is really shy about showing her sensitive and tender paws.. But also clearly very aroused by that~ ..Wo…
754,Aroused,Jedkage,1.33e+18,10-11-2020 23:13,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?
1211,bitch,jus_tamon,1.33e+18,11-11-2020 07:27,0,,,0,"I love jokingly saying “wrong bitch” just to see how people react, y’all memory is ass"
312,bitch ass,BADWOI_F,1.33e+18,11-11-2020 06:42,0,,,0,Lucky ass Bitch.
72,assbandit,_AssBandit_,1.32e+18,04-11-2020 21:32,1,,,0,I like ur taste
27,ass,seokleem,1.33e+18,11-11-2020 06:56,0,,,0,It is. Raining for a long ass time here hahaha. We might work around umbrellas.
1448,Aroused,BoyManand,1.33e+18,11-11-2020 04:52,0,,,1,Rest well...and aroused.
1415,dyke,NicShears,1.33e+18,11-11-2020 10:33,0,,,0,Dyke with a hint of Barbie 😜
